node_id	label	name	page_no	sentence_id
e01227	Concept	犯罪行为	11	s0338
e01228	Concept	从共同犯罪上分	11	s0338
e01229	Concept	包括实行行为	11	s0338
e01230	Concept	教唆行为和帮助行为	11	s0338
e01231	Concept	从犯罪形态	11	s0338
e01232	Concept	上分	11	s0338
e01233	Concept	包括预备行为和实行行为	11	s0338
e01234	Concept	上述行为中	11	s0339
e01235	Concept	只要有一项行为发生在国内	11	s0339
e01236	Concept	其他相关行	11	s0339
e01237	Concept	为即使发生在国外	11	s0339
e01238	Concept	也认为是在我国领域内犯罪	11	s0339
e01239	Concept	年第	11	s0340
e01240	Concept	犯罪结果	11	s0340
e01241	Concept	从共同犯罪上分	11	s0340
e01242	Concept	包括整体结果和部分共犯人的结果	11	s0340
e01243	Concept	从犯罪形态上	11	s0340
e01244	Concept	包括实害结果和危险结果	11	s0340
e01245	Concept	例如	11	s0341
e01246	Concept	甲从美国给我国境内的乙邮寄炸弹	11	s0341
e01247	Concept	乙收到炸弹	11	s0341
e01248	Concept	炸弹爆炸了	11	s0341
e01249	Concept	实害结果	11	s0341
e01250	Concept	或者炸弹被海关查获没爆炸	11	s0341
e01251	Concept	危险结果	11	s0341
e01252	Concept	上述结果中	11	s0342
e01253	Concept	只要有一个结果发生在国内	11	s0342
e01254	Concept	就认为是在我国领域内犯罪	11	s0342
e01255	Concept	在中国境外犯罪	11	s0343
e01256	Concept	属人管辖原则	11	s0344
e01257	Concept	我国公民在境外犯罪	11	s0344
e01258	Concept	中华人民共和国公民在中华人民共和国领域外犯本法规定之罪的	11	s0344
e01259	Concept	适用本	11	s0344
e01260	Concept	但是按本法规定的最高刑为三年以下有期徒刑的	11	s0344
e01261	Concept	可以不予追究	11	s0344
e01262	Concept	中华人民共和国国家工作人员和军人在中华人民共和国领域外犯本法规定之罪的	11	s0345
e01263	Concept	用本法	11	s0345
e01264	Concept	适用我国刑法的条件	11	s0346
e01265	Concept	第一	11	s0346
e01266	Concept	我国公民在国外犯我国刑法规定的犯罪	11	s0346
e01267	Concept	原则上适用我	11	s0346
e01268	Concept	国刑法	11	s0346
e01269	Concept	犯轻罪的	11	s0346
e01270	Concept	最高刑在	11	s0346
e01271	Concept	年或以下	11	s0346
e01272	Concept	可以不予人妃究	11	s0346
e01273	Concept	这意味着也可以追究	11	s0346
e01274	Concept	第二	11	s0346
e01275	Concept	若为国家工作人员和军人犯罪的	11	s0346
e01276	Concept	一律追究	11	s0346
e01277	Concept	保护管辖原则	11	s0348
e01278	Concept	外国人在境外犯罪	11	s0348
e01279	Concept	外国人在中华人民共和国领域外对中华人民共和国国家或者公民犯罪	11	s0348
e01280	Concept	而按	11	s0348
e01281	Concept	本法规定的最低刑为三年以上有期徒刑的	11	s0348
e01282	Concept	可以适用本法	11	s0348
e01283	Concept	但是按照犯罪地的法律不受处	11	s0348
e01284	Concept	属地管辖的例外	11	s0348
e01285	Concept	法律有特别规定	11	s0348
e01286	Concept	这主要包括三种情形	11	s0349
e01287	Concept	第一	11	s0349
e01288	Concept	享有外交特权和升免权的外国人在中国境	11	s0349
e01289	Concept	内犯罪	11	s0349
e01290	Concept	通过外交途径解决	11	s0349
e01291	Concept	第二	11	s0349
e01292	Concept	我国港澳台地区适用本地区刑法	11	s0349
e01293	Concept	第三	11	s0349
e01294	Concept	民族自治区人大根据本民族特点	11	s0349
e01295	Concept	针对	11	s0349
e01296	Concept	刑法部分条文制定了变通或补充规定	11	s0349
e01297	Concept	适用该规定	11	s0349
e01298	Concept	注意	11	s0350
e01299	Concept	教唆	11	s0350
e01300	Concept	帮助行为在国内	11	s0350
e01301	Concept	实行行为在国外	11	s0350
e01302	Concept	情形一	11	s0351
e01303	Concept	根据当地国刑法	11	s0351
e01304	Concept	实行行为无罪	11	s0351
e01305	Concept	我国刑法	11	s0351
e01306	Concept	规定为犯罪	11	s0351
e01307	Concept	则教唆行为	11	s0351
e01308	Concept	帮助行为也无罪	11	s0351
e01309	Concept	我国刑法不需据究	11	s0351
e01310	Concept	例如	11	s0352
e01311	Concept	甲在国内教唆美国人乙在拉斯维加斯开设赌	11	s0352
e01312	Concept	由于乙的行为在美国无罪	11	s0353
e01313	Concept	我国刑法有开设赌场罪	11	s0353
e01314	Concept	那么甲的教唆行为也无罪	11	s0353
e01315	Concept	我国刑法不需追究	11	s0353
e01316	Concept	情形	11	s0354
e01317	Concept	根据当地国刑法及我国刑法	11	s0354
e01318	Concept	实行行为有罪	11	s0354
e01319	Concept	只是我国刑法无法追究	11	s0354
e01320	Concept	则教唆	11	s0354
e01321	Concept	帮助行为有罪	11	s0354
e01322	Concept	我国刑法需要	11	s0354
e01323	Concept	追究	11	s0354
e01324	Concept	例如	11	s0355
e01325	Concept	甲在国内教唆美国人乙在日本杀害日本人两	11	s0355
e01326	Concept	日本及我国刑法都规定有杀人罪	11	s0356
e01327	Concept	乙的行为有罪	11	s0356
e01328	Concept	只是我	11	s0356
e01329	Concept	国刑法无法追究	11	s0356
e01330	Concept	也不需要追究	11	s0356
e01331	Concept	因此甲的教唆行为也有罪	11	s0356
e01332	Concept	我国刑法予以追究	11	s0356
e01333	Concept	注意	11	s0357
e01334	Concept	犯罪地不包括单纯过境地	11	s0357
e01335	Concept	甲从日本寄毒药给身在中国的乙	11	s0358
e01336	Concept	乙服毒后来到法国	11	s0358
e01337	Concept	在法国死	11	s0358
e01338	Concept	由于在我国国内发生了紧迫危险	11	s0359
e01339	Concept	我国作为危险结果地能够管辖此案	11	s0359
e01340	Concept	甲从日本向法国的乙寄送毒药	11	s0360
e01341	Concept	送该毒药的飞机经过我国领空	11	s0360
e01342	Concept	在我国机场停留了两个小时	11	s0360
e01343	Concept	由于在我国国内没有发生紧迫危险	11	s0361
e01344	Concept	我国不属于危险结	11	s0361
e01345	Concept	果地	11	s0361
e01346	Concept	不管辖此案	11	s0361
e01347	Concept	注意	11	s0362
e01348	Concept	跨境网络犯罪的犯罪地	11	s0362
e01349	Concept	包括	11	s0362
e01350	Concept	网站服务器所在地	11	s0362
e01351	Concept	网络接和人地	11	s0362
e01352	Concept	网站建立者	11	s0362
e01353	Concept	管理者所在地	11	s0362
e01354	Concept	犯罪活	11	s0362
e01355	Concept	动参与者所在地	11	s0362
e01356	Concept	被害人所在地	11	s0362
e01357	Concept	缅名人甲在缅甸建立赌博网站	11	s0363
e01358	Concept	中国境内的人在该网站参赌或者做代理	11	s0363
e01359	Concept	么中国境内属于该开设赌场罪的犯罪地	11	s0363
e01360	Concept	甲在马来西亚向中国境内的人打电话诈骗	11	s0364
e01361	Concept	或者实施网络诈骗	11	s0364
e01362	Concept	那么	11	s0364
e01363	Concept	中国境内属于该诈骗罪的犯罪地	11	s0364
e01364	Concept	刑法	12	s0365
e01365	Concept	专题讲座精讲卷	12	s0365
e01366	Concept	罚的除外	12	s0365
e01367	Concept	适用我国刑法的条件	12	s0366
e01368	Concept	第一	12	s0366
e01369	Concept	针对我国国家或公民的犯罪	12	s0366
e01370	Concept	第二	12	s0366
e01371	Concept	行为触犯的是重罪	12	s0366
e01372	Concept	低刑在	12	s0366
e01373	Concept	年或以上	12	s0366
e01374	Concept	第三	12	s0366
e01375	Concept	双重犯罪原则	12	s0366
e01376	Concept	犯罪地的法律也认为是犯罪	12	s0366
e01377	Concept	年第	12	s0367
e01378	Concept	例如	12	s0367
e01379	Concept	本节开头	12	s0367
e01380	Concept	金正男案	12	s0367
e01381	Concept	朝鲜依据保护管辖	12	s0367
e01382	Concept	马来西亚依据属地管辖	12	s0367
e01383	Concept	越南	12	s0367
e01384	Concept	依据属人管辖	12	s0367
e01385	Concept	三个国家都可以管辖	12	s0368
e01386	Concept	此时属地管辖优先	12	s0368
e01387	Concept	因为主要证据在马来西亚	12	s0368
e01388	Concept	普遍管辖原则	12	s0370
e01389	Concept	国际犯罪	12	s0370
e01390	Concept	对于中华人民共和国缔结或者参加的国际条约所规定的罪行	12	s0370
e01391	Concept	中华人民共和	12	s0370
e01392	Concept	国在所承担条约义务的范围内行使刑事管辖权的	12	s0370
e01393	Concept	适用本法	12	s0370
e01394	Concept	适用我国刑法的条件	12	s0371
e01395	Concept	第一	12	s0371
e01396	Concept	必须是危害人类共同利益的犯罪	12	s0371
e01397	Concept	主要有	12	s0371
e01398	Concept	劫持航空	12	s0371
e01399	Concept	跨国贩毒	12	s0371
e01400	Concept	跨国拐卖人口	12	s0371
e01401	Concept	海盗	12	s0371
e01402	Concept	种族灭绝	12	s0371
e01403	Concept	洗钱	12	s0371
e01404	Concept	疏怖活动等	12	s0371
e01405	Concept	第二	12	s0371
e01406	Concept	我国缔结或	12	s0371
e01407	Concept	参加了公约	12	s0371
e01408	Concept	第三	12	s0371
e01409	Concept	我国刑法将这种行为也规定为犯罪	12	s0371
e01410	Concept	第四	12	s0371
e01411	Concept	犯罪人出现在我国领域	12	s0371
e01412	Concept	注意	12	s0372
e01413	Concept	具体适用法律时	12	s0372
e01414	Concept	适用我国刑法	12	s0372
e01415	Concept	而非已缔结或参加的国际公约	12	s0372
e01416	Concept	年第	12	s0373
e01417	Concept	共同犯罪角度	12	s0373
e01418	Concept	实行行为地	12	s0373
e01419	Concept	教唆行为地	12	s0373
e01420	Concept	各助行为地	12	s0373
e01421	Concept	罪形态角度	12	s0373
e01422	Concept	实行行为地	12	s0373
e01423	Concept	预备行为地	12	s0373
e01424	Concept	在中国境内	12	s0373
e01425	Concept	属地管畏	12	s0373
e01426	Concept	共同犯罪角度	12	s0373
e01427	Concept	整体结果地	12	s0373
e01428	Concept	部分共犯人的结果地	12	s0373
e01429	Concept	效力	12	s0373
e01430	Concept	犯罪形态角度	12	s0373
e01431	Concept	实害结果地	12	s0373
e01432	Concept	危险发生地	12	s0373
e01433	Concept	属人管辖	12	s0373
e01434	Concept	中国人在境外犯罪	12	s0373
e01435	Concept	犯轻罪	12	s0373
e01436	Concept	可以不追究	12	s0373
e01437	Concept	国家工作人员和军人	12	s0373
e01438	Concept	一律追究	12	s0373
e01439	Concept	在号冲	12	s0373
e01440	Concept	保护管轿	12	s0373
e01441	Concept	外国人在境外犯罪	12	s0373
e01442	Concept	第一	12	s0373
e01443	Concept	针对中国国家或公民犯罪	12	s0373
e01444	Concept	第二	12	s0373
e01445	Concept	犯重因	12	s0373
e01446	Concept	第三	12	s0373
e01447	Concept	双重犯罪原则	12	s0373
e01448	Concept	普遍管辖	12	s0373
e01449	Concept	国际犯罪	12	s0373
e01450	Concept	刑法的时间效力	12	s0373
e01451	Concept	旧法	12	s0373
e01452	Concept	修正案	12	s0373
e01453	Concept	十二	12	s0373
e01454	Concept	新法	12	s0373
e01455	Concept	行为时	12	s0373
e01456	Concept	审判时	12	s0375
e01457	Concept	我国刑法关于时间效力的原则是	12	s0375
e01458	Concept	从旧兼从轻	12	s0375
e01459	Concept	这是指	12	s0376
e01460	Concept	原则上适用旧法	12	s0376
e01461	Concept	行为时的	12	s0376
e01462	Concept	法律	12	s0376
e01463	Concept	但适用新法有利于被告人时	12	s0376
e01464	Concept	适用新法	12	s0376
e01465	Concept	也即	12	s0377
e01466	Concept	原则上禁止法律溯及既往	12	s0377
e01467	Concept	例外	12	s0377
e01468	Concept	是不禁止有利于被告人的溯及既往	12	s0377
e01469	Concept	例如	12	s0378
e01470	Concept	甲是某民企的经理	12	s0378
e01471	Concept	年利用职务便利	12	s0378
e01472	Concept	为亲友非法牟利	12	s0378
e01473	Concept	案发	12	s0379
e01474	Concept	刑法修正案	12	s0380
e01475	Concept	十二	12	s0380
e01476	Concept	生效前	12	s0380
e01477	Concept	为亲友非法牟利罪的犯罪主体仅限于国有单位的	12	s0380
e01478	Concept	现行刑法于	12	s0380
e01479	Concept	日生效	12	s0380
e01480	Concept	刑法修正案	12	s0381
e01481	Concept	日生效	12	s0381
e01482	Concept	刑法修正案	12	s0382
e01483	Concept	日生效	12	s0382
e01484	Concept	和刑法修正案	12	s0383
e01485	Concept	日生效	12	s0383
e01486	Concept	刑法修正案	12	s0383
e01487	Concept	十一	12	s0383
e01488	Concept	生效	12	s0383
e01489	Concept	和刑法修正案	12	s0384
e01490	Concept	十二	12	s0384
e01491	Concept	日生效	12	s0384
e01492	Concept	第一讲	13	s0386
e01493	Concept	刑法论	13	s0386
e01494	Concept	和刑法修正案	13	s0387
e01495	Concept	十二	13	s0387
e01496	Concept	生效	13	s0387
e01497	Concept	该罪的犯罪主体包括了民企的人	13	s0387
e01498	Concept	按照行为时的规定	13	s0388
e01499	Concept	甲不构成为亲友非法牟利罪	13	s0388
e01500	Concept	按照新规定	13	s0389
e01501	Concept	甲构成该罪	13	s0389
e01502	Concept	对此	13	s0390
e01503	Concept	应当	13	s0390
e01504	Concept	从旧	13	s0390
e01505	Concept	也即按照行为时的规定	13	s0390
e01506	Concept	适用的案件	13	s0392
e01507	Concept	从旧兼从轻	13	s0392
e01508	Concept	原则适用的对象是未决犯	13	s0392
e01509	Concept	未判决的案件	13	s0392
e01510	Concept	也即	13	s0392
e01511	Concept	案件发生在旧法	13	s0392
e01512	Concept	审判发生在新法时	13	s0392
e01513	Concept	对于已决犯	13	s0393
e01514	Concept	已判决的案件	13	s0393
e01515	Concept	则不存在是否涛及既往的问题	13	s0393
e01516	Concept	注意	13	s0394
e01517	Concept	按照审判监督程序	13	s0394
e01518	Concept	再审程序	13	s0394
e01519	Concept	重新审判的案件	13	s0394
e01520	Concept	适用行为时的法律	13	s0394
e01521	Concept	例如	13	s0395
e01522	Concept	甲在	13	s0395
e01523	Concept	年对妇女机流让	13	s0395
e01524	Concept	按照当时刑法	13	s0395
e01525	Concept	符合流谍罪构成要件	13	s0395
e01526	Concept	被判流误罪	13	s0395
e01527	Concept	年弄	13	s0395
e01528	Concept	满释放	13	s0395
e01529	Concept	年新刑法	13	s0396
e01530	Concept	现行刑法	13	s0396
e01531	Concept	生效	13	s0396
e01532	Concept	删除流谍罪	13	s0396
e01533	Concept	甲申诉	13	s0397
e01534	Concept	要求再审	13	s0397
e01535	Concept	对该案再审	13	s0398
e01536	Concept	应适用行为时的法律	13	s0398
e01537	Concept	只要行为时的事实认定和法律适用没有问题	13	s0399
e01538	Concept	就应维持原判	13	s0399
e01539	Concept	司法解释的时间效力出	13	s0401
e01540	Concept	年第	13	s0401
e01541	Concept	参见	13	s0401
e01542	Concept	日最高人民法院	13	s0401
e01543	Concept	最高人民检察院	13	s0401
e01544	Concept	关于适用刑事司法解释时间效力问题的规定	13	s0401
e01545	Concept	司法解释具有漳及力	13	s0402
e01546	Concept	似乎违反了罪刑法定原则	13	s0402
e01547	Concept	实际上不违反	13	s0402
e01548	Concept	这是因为	13	s0403
e01549	Concept	司法解释不是立法条文	13	s0403
e01550	Concept	只是	13	s0403
e01551	Concept	对立法条文的含义的解释	13	s0403
e01552	Concept	因此按照司法解释处理	13	s0403
e01553	Concept	不违反罪刑法定原则	13	s0403
